Source,CH1,CH2
Second,Volt,Volt
-0.00932400022,-0.36000,-0.04000
-0.00932000019,-0.38000,-0.04000
-0.00931600016,-0.38000,-0.04000
-0.00931200013,-0.38000,-0.04000
-0.00930800010,-0.36000,-0.04000
-0.00930400006,-0.36000,-0.04000
-0.00930000003,-0.38000,-0.04000
-0.00929600000,-0.40000,-0.04000
-0.00929199997,-0.40000,-0.04000
-0.00928799994,-0.40000,-0.03200
-0.00928399991,-0.40000,-0.04000
-0.00927999988,-0.40000,-0.04000
-0.00927599985,-0.40000,-0.03200
-0.00927199982,-0.40000,-0.03200
-0.00926799979,-0.40000,-0.03200
-0.00926399976,-0.40000,-0.04000
-0.00925999973,-0.42000,-0.03200
-0.00925599970,-0.42000,-0.03200
-0.00925199967,-0.42000,-0.03200
-0.00924799964,-0.40000,-0.03200
-0.00924399961,-0.40000,-0.04000
-0.00923999958,-0.40000,-0.03200
-0.00923599955,-0.40000,-0.03200
-0.00923199952,-0.40000,-0.03200
-0.00922800042,-0.40000,-0.03200
-0.00922400039,-0.40000,-0.04000
-0.00922000036,-0.40000,-0.03200
-0.00921600033,-0.40000,-0.04000
-0.00921200030,-0.42000,-0.04000
-0.00920800027,-0.42000,-0.04000
-0.00920400023,-0.42000,-0.04000
-0.00920000020,-0.42000,-0.04000
-0.00919600017,-0.42000,-0.04000
-0.00919200014,-0.42000,-0.04800
-0.00918800011,-0.44000,-0.04800
-0.00918400008,-0.44000,-0.04800
-0.00918000005,-0.44000,-0.04800
-0.00917600002,-0.44000,-0.04800
-0.00917199999,-0.42000,-0.04800
-0.00916799996,-0.42000,-0.04800
-0.00916399993,-0.44000,-0.04800
-0.00915999990,-0.44000,-0.04800
-0.00915599987,-0.44000,-0.04000
-0.00915199984,-0.44000,-0.04000
-0.00914799981,-0.46000,-0.04000
-0.00914399978,-0.44000,-0.04000
-0.00913999975,-0.44000,-0.04000
-0.00913599972,-0.46000,-0.03200
-0.00913199969,-0.46000,-0.04000
-0.00912799966,-0.46000,-0.04000
-0.00912399963,-0.46000,-0.04000
-0.00911999959,-0.44000,-0.04000
-0.00911599956,-0.44000,-0.04000
-0.00911199953,-0.46000,-0.04000
-0.00910800043,-0.46000,-0.04000
-0.00910400040,-0.46000,-0.04000
-0.00910000037,-0.46000,-0.04000
-0.00909600034,-0.46000,-0.04000
-0.00909200031,-0.46000,-0.04000
-0.00908800028,-0.46000,-0.04800
-0.00908400025,-0.46000,-0.04800
-0.00908000022,-0.46000,-0.04000
-0.00907600019,-0.46000,-0.04800
-0.00907200016,-0.48000,-0.04800
-0.00906800013,-0.48000,-0.04800
-0.00906400010,-0.48000,-0.04800
-0.00906000007,-0.48000,-0.04800
-0.00905600004,-0.48000,-0.05600
-0.00905200001,-0.48000,-0.04800
-0.00904799998,-0.48000,-0.04800
-0.00904399995,-0.50000,-0.04800
-0.00903999992,-0.50000,-0.04800
-0.00903599989,-0.48000,-0.04800
-0.00903199986,-0.48000,-0.04800
-0.00902799983,-0.52000,-0.04800
-0.00902399980,-0.54000,-0.04800
-0.00901999976,-0.52000,-0.04800
-0.00901599973,-0.50000,-0.04800
-0.00901199970,-0.50000,-0.04800
-0.00900799967,-0.50000,-0.04800
-0.00900399964,-0.50000,-0.04800
-0.00899999961,-0.50000,-0.04800
-0.00899599958,-0.50000,-0.04800
-0.00899199955,-0.52000,-0.04800
-0.00898799952,-0.52000,-0.04800
-0.00898400042,-0.50000,-0.04800
-0.00898000039,-0.50000,-0.04800
-0.00897600036,-0.50000,-0.04800
-0.00897200033,-0.52000,-0.04800
-0.00896800030,-0.52000,-0.05600
-0.00896400027,-0.52000,-0.04800
-0.00896000024,-0.54000,-0.05600
-0.00895600021,-0.52000,-0.05600
-0.00895200018,-0.52000,-0.05600
-0.00894800015,-0.54000,-0.05600
-0.00894400012,-0.54000,-0.05600
-0.00894000009,-0.54000,-0.05600
-0.00893600006,-0.56000,-0.05600
-0.00893200003,-0.56000,-0.05600
-0.00892800000,-0.56000,-0.06400
-0.00892399997,-0.56000,-0.05600
-0.00891999993,-0.56000,-0.05600
-0.00891599990,-0.56000,-0.05600
-0.00891199987,-0.56000,-0.05600
-0.00890799984,-0.58000,-0.05600
-0.00890399981,-0.58000,-0.04800
-0.00889999978,-0.58000,-0.04800
-0.00889599975,-0.58000,-0.04800
-0.00889199972,-0.56000,-0.05600
-0.00888799969,-0.56000,-0.04800
-0.00888399966,-0.58000,-0.04800
-0.00887999963,-0.58000,-0.04800
-0.00887599960,-0.58000,-0.04800
-0.00887199957,-0.58000,-0.05600
-0.00886799954,-0.58000,-0.04800
-0.00886400044,-0.58000,-0.05600
-0.00886000041,-0.58000,-0.05600
-0.00885600038,-0.60000,-0.05600
-0.00885200035,-0.58000,-0.04800
-0.00884800032,-0.58000,-0.05600
-0.00884400029,-0.58000,-0.05600
-0.00884000026,-0.58000,-0.05600
-0.00883600023,-0.58000,-0.05600
-0.00883200020,-0.58000,-0.05600
-0.00882800017,-0.60000,-0.06400
-0.00882400014,-0.60000,-0.06400
-0.00882000010,-0.60000,-0.06400
-0.00881600007,-0.60000,-0.06400
-0.00881200004,-0.60000,-0.06400
-0.00880800001,-0.60000,-0.06400
-0.00880399998,-0.60000,-0.06400
-0.00879999995,-0.60000,-0.06400
-0.00879599992,-0.60000,-0.06400
-0.00879199989,-0.62000,-0.06400
-0.00878799986,-0.62000,-0.06400
-0.00878399983,-0.62000,-0.06400
-0.00877999980,-0.62000,-0.06400
-0.00877599977,-0.62000,-0.05600
-0.00877199974,-0.62000,-0.05600
-0.00876799971,-0.62000,-0.05600
-0.00876399968,-0.62000,-0.05600
-0.00875999965,-0.64000,-0.05600
-0.00875599962,-0.64000,-0.05600
-0.00875199959,-0.62000,-0.05600
-0.00874799956,-0.62000,-0.05600
-0.00874399953,-0.64000,-0.05600
-0.00874000043,-0.64000,-0.05600
-0.00873600040,-0.62000,-0.05600
-0.00873200037,-0.62000,-0.05600
-0.00872800034,-0.64000,-0.06400
-0.00872400030,-0.62000,-0.06400
-0.00872000027,-0.62000,-0.06400
-0.00871600024,-0.64000,-0.06400
-0.00871200021,-0.64000,-0.06400
-0.00870800018,-0.64000,-0.06400
-0.00870400015,-0.64000,-0.06400
-0.00870000012,-0.64000,-0.06400
-0.00869600009,-0.66000,-0.06400
-0.00869200006,-0.66000,-0.06400
-0.00868800003,-0.66000,-0.06400
-0.00868400000,-0.66000,-0.06400
-0.00867999997,-0.66000,-0.06400
-0.00867599994,-0.66000,-0.06400
-0.00867199991,-0.68000,-0.06400
-0.00866799988,-0.66000,-0.06400
-0.00866399985,-0.66000,-0.06400
-0.00865999982,-0.66000,-0.06400
-0.00865599979,-0.68000,-0.06400
-0.00865199976,-0.68000,-0.06400
-0.00864799973,-0.68000,-0.06400
-0.00864399970,-0.68000,-0.06400
-0.00863999967,-0.68000,-0.06400
-0.00863599963,-0.68000,-0.06400
-0.00863199960,-0.68000,-0.06400
-0.00862799957,-0.68000,-0.06400
-0.00862399954,-0.68000,-0.06400
-0.00861999951,-0.68000,-0.06400
-0.00861600041,-0.68000,-0.06400
-0.00861200038,-0.68000,-0.06400
-0.00860800035,-0.68000,-0.06400
-0.00860400032,-0.68000,-0.06400
-0.00860000029,-0.68000,-0.06400
-0.00859600026,-0.68000,-0.06400
-0.00859200023,-0.70000,-0.06400
-0.00858800020,-0.68000,-0.06400
-0.00858400017,-0.68000,-0.06400
-0.00858000014,-0.70000,-0.06400
-0.00857600011,-0.70000,-0.07200
-0.00857200008,-0.68000,-0.07200
-0.00856800005,-0.70000,-0.07200
-0.00856400002,-0.72000,-0.07200
-0.00855999999,-0.70000,-0.07200
-0.00855599996,-0.70000,-0.07200
-0.00855199993,-0.72000,-0.07200
-0.00854799990,-0.72000,-0.07200
-0.00854399987,-0.74000,-0.07200
-0.00853999984,-0.72000,-0.07200
-0.00853599980,-0.72000,-0.07200
-0.00853199977,-0.74000,-0.07200
-0.00852799974,-0.72000,-0.07200
-0.00852399971,-0.72000,-0.07200
-0.00851999968,-0.72000,-0.07200
-0.00851599965,-0.72000,-0.06400
-0.00851199962,-0.74000,-0.06400
-0.00850799959,-0.74000,-0.06400
-0.00850399956,-0.74000,-0.06400
-0.00849999953,-0.74000,-0.06400
-0.00849600043,-0.74000,-0.06400
-0.00849200040,-0.74000,-0.06400
-0.00848800037,-0.74000,-0.06400
-0.00848400034,-0.74000,-0.07200
-0.00848000031,-0.74000,-0.06400
-0.00847600028,-0.74000,-0.06400
-0.00847200025,-0.72000,-0.06400
-0.00846800022,-0.72000,-0.07200
-0.00846400019,-0.74000,-0.07200
-0.00846000016,-0.74000,-0.07200
-0.00845600013,-0.76000,-0.07200
-0.00845200010,-0.76000,-0.06400
-0.00844800007,-0.76000,-0.07200
-0.00844400004,-0.76000,-0.07200
-0.00844000001,-0.76000,-0.08000
-0.00843599997,-0.76000,-0.07200
-0.00843199994,-0.76000,-0.08000
-0.00842799991,-0.76000,-0.08000
-0.00842399988,-0.76000,-0.08000
-0.00841999985,-0.76000,-0.07200
-0.00841599982,-0.78000,-0.08000
-0.00841199979,-0.78000,-0.08000
-0.00840799976,-0.78000,-0.08000
-0.00840399973,-0.78000,-0.07200
-0.00839999970,-0.78000,-0.08000
-0.00839599967,-0.78000,-0.07200
-0.00839199964,-0.78000,-0.07200
-0.00838799961,-0.78000,-0.07200
-0.00838399958,-0.78000,-0.07200
-0.00837999955,-0.78000,-0.07200
-0.00837599952,-0.76000,-0.07200
-0.00837200042,-0.76000,-0.07200
-0.00836800039,-0.78000,-0.07200
-0.00836400036,-0.78000,-0.07200
-0.00836000033,-0.76000,-0.07200
-0.00835600030,-0.78000,-0.07200
-0.00835200027,-0.78000,-0.07200
-0.00834800024,-0.80000,-0.07200
-0.00834400021,-0.80000,-0.08000
-0.00834000017,-0.80000,-0.08000
-0.00833600014,-0.80000,-0.08000
-0.00833200011,-0.80000,-0.08000
-0.00832800008,-0.80000,-0.08800
-0.00832400005,-0.80000,-0.08800
-0.00832000002,-0.80000,-0.08800
-0.00831599999,-0.80000,-0.08800
-0.00831199996,-0.80000,-0.08800
-0.00830799993,-0.82000,-0.08800
-0.00830399990,-0.82000,-0.08000
-0.00829999987,-0.82000,-0.08800
-0.00829599984,-0.82000,-0.08800
-0.00829199981,-0.82000,-0.08800
-0.00828799978,-0.84000,-0.08800
-0.00828399975,-0.84000,-0.08800
-0.00827999972,-0.86000,-0.08000
-0.00827599969,-0.84000,-0.08800
-0.00827199966,-0.84000,-0.08800
-0.00826799963,-0.84000,-0.08000
-0.00826399960,-0.84000,-0.08000
-0.00825999957,-0.84000,-0.08800
-0.00825599954,-0.84000,-0.08000
-0.00825200044,-0.84000,-0.08000
-0.00824800041,-0.84000,-0.08800
-0.00824400038,-0.82000,-0.08000
-0.00824000034,-0.82000,-0.08000
-0.00823600031,-0.84000,-0.08000
-0.00823200028,-0.84000,-0.08000
-0.00822800025,-0.84000,-0.08000
-0.00822400022,-0.84000,-0.08800
-0.00822000019,-0.84000,-0.08800
-0.00821600016,-0.84000,-0.08800
-0.00821200013,-0.84000,-0.08800
-0.00820800010,-0.84000,-0.08800
-0.00820400007,-0.84000,-0.08800
-0.00820000004,-0.84000,-0.08800
-0.00819600001,-0.84000,-0.08800
-0.00819199998,-0.86000,-0.08800
-0.00818799995,-0.86000,-0.09600
-0.00818399992,-0.86000,-0.08800
-0.00817999989,-0.86000,-0.09600
-0.00817599986,-0.86000,-0.08800
-0.00817199983,-0.86000,-0.09600
-0.00816799980,-0.88000,-0.09600
-0.00816399977,-0.88000,-0.09600
-0.00815999974,-0.88000,-0.09600
-0.00815599971,-0.88000,-0.09600
-0.00815199967,-0.88000,-0.08800
-0.00814799964,-0.88000,-0.08800
-0.00814399961,-0.88000,-0.08800
-0.00813999958,-0.88000,-0.08800
-0.00813599955,-0.88000,-0.08800
-0.00813199952,-0.88000,-0.08800
-0.00812800042,-0.88000,-0.08800
-0.00812400039,-0.88000,-0.08800
-0.00812000036,-0.88000,-0.08800
-0.00811600033,-0.88000,-0.08800
-0.00811200030,-0.88000,-0.08800
-0.00810800027,-0.88000,-0.08800
-0.00810400024,-0.88000,-0.08800
-0.00810000021,-0.88000,-0.09600
-0.00809600018,-0.88000,-0.08800
-0.00809200015,-0.88000,-0.09600
-0.00808800012,-0.88000,-0.09600
-0.00808400009,-0.88000,-0.09600
-0.00808000006,-0.88000,-0.09600
-0.00807600003,-0.88000,-0.09600
-0.00807200000,-0.88000,-0.10400
-0.00806799997,-0.90000,-0.10400
-0.00806399994,-0.92000,-0.10400
-0.00805999991,-0.92000,-0.10400
-0.00805599988,-0.92000,-0.10400
-0.00805199984,-0.92000,-0.10400
-0.00804799981,-0.92000,-0.10400
-0.00804399978,-0.92000,-0.10400
-0.00803999975,-0.92000,-0.10400
-0.00803599972,-0.92000,-0.10400
-0.00803199969,-0.92000,-0.10400
-0.00802799966,-0.92000,-0.09600
-0.00802399963,-0.92000,-0.09600
-0.00801999960,-0.92000,-0.10400
-0.00801599957,-0.92000,-0.09600
-0.00801199954,-0.92000,-0.10400
-0.00800800044,-0.94000,-0.10400
-0.00800400041,-0.94000,-0.09600
-0.00800000038,-0.92000,-0.10400
-0.00799600035,-0.92000,-0.09600
-0.00799200032,-0.92000,-0.09600
-0.00798800029,-0.92000,-0.10400
-0.00798400026,-0.94000,-0.10400
-0.00798000023,-0.94000,-0.09600
-0.00797600020,-0.92000,-0.10400
-0.00797200017,-0.92000,-0.10400
-0.00796800014,-0.92000,-0.10400
-0.00796400011,-0.92000,-0.11200
-0.00796000008,-0.94000,-0.10400
-0.00795600004,-0.94000,-0.10400
-0.00795200001,-0.94000,-0.10400
-0.00794799998,-0.94000,-0.10400
-0.00794399995,-0.94000,-0.11200
-0.00793999992,-0.94000,-0.10400
-0.00793599989,-0.94000,-0.10400
-0.00793199986,-0.96000,-0.11200
-0.00792799983,-0.96000,-0.10400
-0.00792399980,-0.96000,-0.11200
-0.00791999977,-0.96000,-0.10400
-0.00791599974,-0.96000,-0.11200
-0.00791199971,-0.96000,-0.11200
-0.00790799968,-0.98000,-0.11200
-0.00790399965,-0.98000,-0.11200
-0.00789999962,-0.98000,-0.10400
-0.00789599959,-0.98000,-0.10400
-0.00789199956,-0.98000,-0.10400
-0.00788799953,-0.98000,-0.10400
-0.00788400043,-0.98000,-0.10400
-0.00788000040,-0.98000,-0.11200
-0.00787600037,-0.98000,-0.11200
-0.00787200034,-0.98000,-0.11200
-0.00786800031,-0.98000,-0.11200
-0.00786400028,-0.98000,-0.10400
-0.00786000025,-0.98000,-0.11200
-0.00785600021,-0.98000,-0.10400
-0.00785200018,-0.98000,-0.11200
-0.00784800015,-0.98000,-0.11200
-0.00784400012,-0.98000,-0.11200
-0.00784000009,-0.98000,-0.11200
-0.00783600006,-1.00000,-0.11200
-0.00783200003,-1.00000,-0.11200
-0.00782800000,-1.00000,-0.11200
-0.00782399997,-1.00000,-0.11200
-0.00781999994,-1.00000,-0.11200
-0.00781599991,-1.00000,-0.11200
-0.00781199988,-1.00000,-0.11200
-0.00780799985,-1.00000,-0.12000
-0.00780399982,-1.00000,-0.12000
-0.00779999979,-1.00000,-0.11200
-0.00779599976,-1.00000,-0.11200
-0.00779200019,-1.02000,-0.11200
-0.00778800016,-1.02000,-0.11200
-0.00778400013,-1.02000,-0.11200
-0.00778000010,-1.02000,-0.11200
-0.00777600007,-1.02000,-0.11200
-0.00777200004,-1.04000,-0.11200
-0.00776800001,-1.02000,-0.11200
-0.00776399998,-1.02000,-0.11200
-0.00775999995,-1.02000,-0.11200
-0.00775599992,-1.02000,-0.12000
-0.00775199989,-1.04000,-0.12000
-0.00774799986,-1.02000,-0.11200
-0.00774399983,-1.02000,-0.11200
-0.00773999980,-1.02000,-0.11200
-0.00773599977,-1.02000,-0.11200
-0.00773200020,-1.02000,-0.12000
-0.00772800017,-1.02000,-0.11200
-0.00772400014,-1.04000,-0.11200
-0.00772000011,-1.04000,-0.11200
-0.00771600008,-1.04000,-0.12000
-0.00771200005,-1.04000,-0.12000
-0.00770800002,-1.04000,-0.11200
-0.00770399999,-1.04000,-0.11200
-0.00769999996,-1.04000,-0.11200
-0.00769599993,-1.04000,-0.11200
-0.00769199990,-1.04000,-0.12000
-0.00768799987,-1.06000,-0.12000
-0.00768399984,-1.06000,-0.12000
-0.00767999981,-1.06000,-0.12000
-0.00767599978,-1.06000,-0.12000
-0.00767200021,-1.06000,-0.12000
-0.00766800018,-1.06000,-0.12000
-0.00766400015,-1.06000,-0.12000
-0.00766000012,-1.06000,-0.11200
-0.00765600009,-1.08000,-0.12000
-0.00765200006,-1.08000,-0.12000
-0.00764800003,-1.08000,-0.12000
-0.00764400000,-1.08000,-0.12000
-0.00763999997,-1.08000,-0.12000
-0.00763599994,-1.08000,-0.12000
-0.00763199991,-1.06000,-0.12000
-0.00762799988,-1.06000,-0.12000
-0.00762399985,-1.08000,-0.12000
-0.00761999981,-1.08000,-0.12000
-0.00761599978,-1.08000,-0.12000
-0.00761199975,-1.08000,-0.12000
-0.00760800019,-1.08000,-0.12000
-0.00760400016,-1.08000,-0.12800
-0.00760000013,-1.08000,-0.12000
-0.00759600010,-1.08000,-0.12800
-0.00759200007,-1.08000,-0.12000
-0.00758800004,-1.08000,-0.12800
-0.00758400001,-1.08000,-0.12800
-0.00757999998,-1.08000,-0.12800
-0.00757599995,-1.08000,-0.12800
-0.00757199991,-1.08000,-0.12800
-0.00756799988,-1.10000,-0.12800
-0.00756399985,-1.10000,-0.12800
-0.00755999982,-1.10000,-0.12800
-0.00755599979,-1.10000,-0.12800
-0.00755199976,-1.10000,-0.12800
-0.00754800020,-1.10000,-0.12800
-0.00754400017,-1.10000,-0.12800
-0.00754000014,-1.10000,-0.12800
-0.00753600011,-1.10000,-0.12800
-0.00753200008,-1.12000,-0.12800
-0.00752800005,-1.12000,-0.12800
-0.00752400002,-1.12000,-0.12800
-0.00751999998,-1.12000,-0.12800
-0.00751599995,-1.12000,-0.12800
-0.00751199992,-1.12000,-0.12800
-0.00750799989,-1.12000,-0.12800
-0.00750399986,-1.12000,-0.12800
-0.00749999983,-1.12000,-0.12800
-0.00749599980,-1.12000,-0.12800
-0.00749199977,-1.12000,-0.12800
-0.00748800021,-1.10000,-0.14400
-0.00748400018,-1.10000,-0.12800
-0.00748000015,-1.12000,-0.12800
-0.00747600012,-1.12000,-0.14400
-0.00747200008,-1.12000,-0.12800
-0.00746800005,-1.12000,-0.12800
-0.00746400002,-1.12000,-0.14400
-0.00745999999,-1.14000,-0.14400
-0.00745599996,-1.12000,-0.14400
-0.00745199993,-1.12000,-0.14400
-0.00744799990,-1.14000,-0.14400
-0.00744399987,-1.14000,-0.14400
-0.00743999984,-1.14000,-0.14400
-0.00743599981,-1.14000,-0.14400
-0.00743199978,-1.14000,-0.14400
-0.00742799975,-1.14000,-0.14400
-0.00742400018,-1.16000,-0.15200
-0.00742000015,-1.16000,-0.14400
-0.00741600012,-1.16000,-0.14400
-0.00741200009,-1.16000,-0.14400
-0.00740800006,-1.16000,-0.15200
-0.00740400003,-1.16000,-0.14400
-0.00740000000,-1.16000,-0.15200
-0.00739599997,-1.16000,-0.14400
-0.00739199994,-1.16000,-0.14400
-0.00738799991,-1.16000,-0.14400
-0.00738399988,-1.16000,-0.15200
-0.00737999985,-1.16000,-0.15200
-0.00737599982,-1.16000,-0.14400
-0.00737199979,-1.16000,-0.14400
-0.00736799976,-1.14000,-0.15200
-0.00736400019,-1.14000,-0.15200
-0.00736000016,-1.16000,-0.15200
-0.00735600013,-1.16000,-0.15200
-0.00735200010,-1.16000,-0.16000
-0.00734800007,-1.16000,-0.16000
-0.00734400004,-1.16000,-0.16000
-0.00734000001,-1.16000,-0.16000
-0.00733599998,-1.16000,-0.16000
-0.00733199995,-1.16000,-0.16000
-0.00732799992,-1.18000,-0.16000
-0.00732399989,-1.18000,-0.16000
-0.00731999986,-1.18000,-0.16000
-0.00731599983,-1.18000,-0.16800
-0.00731199980,-1.18000,-0.16800
-0.00730799977,-1.18000,-0.16000
-0.00730400020,-1.18000,-0.16000
-0.00730000017,-1.18000,-0.16000
-0.00729600014,-1.20000,-0.16000
-0.00729200011,-1.20000,-0.16000
-0.00728800008,-1.20000,-0.16000
-0.00728400005,-1.20000,-0.16000
-0.00728000002,-1.20000,-0.16000
-0.00727599999,-1.20000,-0.16000
-0.00727199996,-1.20000,-0.16000
-0.00726799993,-1.20000,-0.16000
-0.00726399990,-1.20000,-0.16000
-0.00725999987,-1.20000,-0.16000
-0.00725599984,-1.20000,-0.16000
-0.00725199981,-1.22000,-0.16000
-0.00724799978,-1.20000,-0.16000
-0.00724400021,-1.20000,-0.16000
-0.00724000018,-1.20000,-0.16000
-0.00723600015,-1.20000,-0.16800
-0.00723200012,-1.20000,-0.16000
-0.00722800009,-1.20000,-0.16800
-0.00722400006,-1.20000,-0.16000
-0.00722000003,-1.22000,-0.16800
-0.00721600000,-1.22000,-0.16800
-0.00721199997,-1.22000,-0.16800
-0.00720799994,-1.22000,-0.16800
-0.00720399991,-1.22000,-0.16800
-0.00719999988,-1.22000,-0.16800
-0.00719599985,-1.22000,-0.17600
-0.00719199982,-1.22000,-0.17600
-0.00718799978,-1.22000,-0.16800
-0.00718399975,-1.22000,-0.17600
-0.00718000019,-1.24000,-0.16800
-0.00717600016,-1.24000,-0.17600
-0.00717200013,-1.24000,-0.16800
-0.00716800010,-1.24000,-0.16800
-0.00716400007,-1.24000,-0.16800
-0.00716000004,-1.24000,-0.16800
-0.00715600001,-1.24000,-0.16800
-0.00715199998,-1.24000,-0.16800
-0.00714799995,-1.26000,-0.16800
-0.00714399992,-1.24000,-0.16800
-0.00713999989,-1.24000,-0.16800
-0.00713599985,-1.24000,-0.16800
-0.00713199982,-1.24000,-0.17600
-0.00712799979,-1.24000,-0.16800
-0.00712399976,-1.24000,-0.16800
-0.00712000020,-1.24000,-0.16800
-0.00711600017,-1.24000,-0.16800
-0.00711200014,-1.24000,-0.16800
-0.00710800011,-1.24000,-0.16800
-0.00710400008,-1.24000,-0.17600
-0.00710000005,-1.24000,-0.17600
-0.00709600002,-1.24000,-0.16800
-0.00709199999,-1.24000,-0.17600
-0.00708799995,-1.24000,-0.17600
-0.00708399992,-1.24000,-0.17600
-0.00707999989,-1.24000,-0.18400
-0.00707599986,-1.24000,-0.17600
-0.00707199983,-1.24000,-0.17600
-0.00706799980,-1.26000,-0.18400
-0.00706399977,-1.26000,-0.18400
-0.00706000021,-1.26000,-0.18400
-0.00705600018,-1.26000,-0.18400
-0.00705200015,-1.26000,-0.18400
-0.00704800012,-1.26000,-0.18400
-0.00704400009,-1.28000,-0.18400
-0.00704000005,-1.28000,-0.17600
-0.00703600002,-1.28000,-0.17600
-0.00703199999,-1.26000,-0.17600
-0.00702799996,-1.28000,-0.17600
-0.00702399993,-1.28000,-0.17600
-0.00701999990,-1.28000,-0.16800
-0.00701599987,-1.26000,-0.17600
-0.00701199984,-1.26000,-0.16800
-0.00700799981,-1.28000,-0.17600
-0.00700399978,-1.28000,-0.17600
-0.00699999975,-1.28000,-0.17600
-0.00699600019,-1.28000,-0.17600
-0.00699200016,-1.28000,-0.17600
-0.00698800012,-1.28000,-0.17600
-0.00698400009,-1.28000,-0.17600
-0.00698000006,-1.28000,-0.17600
-0.00697600003,-1.28000,-0.17600
-0.00697200000,-1.28000,-0.18400
-0.00696799997,-1.26000,-0.18400
-0.00696399994,-1.26000,-0.18400
-0.00695999991,-1.28000,-0.18400
-0.00695599988,-1.28000,-0.18400
-0.00695199985,-1.28000,-0.18400
-0.00694799982,-1.28000,-0.19200
-0.00694399979,-1.30000,-0.18400
-0.00693999976,-1.30000,-0.19200
-0.00693600019,-1.30000,-0.18400
-0.00693200016,-1.30000,-0.19200
-0.00692800013,-1.30000,-0.19200
-0.00692400010,-1.30000,-0.19200
-0.00692000007,-1.32000,-0.19200
-0.00691600004,-1.30000,-0.18400
-0.00691200001,-1.30000,-0.19200
-0.00690799998,-1.30000,-0.18400
-0.00690399995,-1.32000,-0.18400
-0.00689999992,-1.32000,-0.17600
-0.00689599989,-1.32000,-0.17600
-0.00689199986,-1.32000,-0.17600
-0.00688799983,-1.32000,-0.17600
-0.00688399980,-1.32000,-0.17600
-0.00687999977,-1.32000,-0.18400
-0.00687600020,-1.30000,-0.18400
-0.00687200017,-1.30000,-0.18400
-0.00686800014,-1.32000,-0.18400
-0.00686400011,-1.32000,-0.18400
-0.00686000008,-1.32000,-0.18400
-0.00685600005,-1.32000,-0.18400
-0.00685200002,-1.32000,-0.18400
-0.00684799999,-1.32000,-0.18400
-0.00684399996,-1.30000,-0.18400
-0.00683999993,-1.30000,-0.19200
-0.00683599990,-1.32000,-0.19200
-0.00683199987,-1.32000,-0.19200
-0.00682799984,-1.32000,-0.19200
-0.00682399981,-1.32000,-0.19200
-0.00681999978,-1.32000,-0.20000
-0.00681600021,-1.32000,-0.19200
-0.00681200018,-1.32000,-0.20000
-0.00680800015,-1.32000,-0.20000
-0.00680400012,-1.32000,-0.20000
-0.00680000009,-1.32000,-0.19200
-0.00679600006,-1.32000,-0.19200
-0.00679200003,-1.32000,-0.20000
-0.00678800000,-1.32000,-0.19200
-0.00678399997,-1.34000,-0.20000
-0.00677999994,-1.34000,-0.19200
-0.00677599991,-1.34000,-0.19200
-0.00677199988,-1.34000,-0.19200
-0.00676799985,-1.34000,-0.18400
-0.00676399982,-1.34000,-0.18400
-0.00675999979,-1.34000,-0.18400
-0.00675599976,-1.34000,-0.18400
-0.00675200019,-1.34000,-0.18400
-0.00674800016,-1.34000,-0.18400
-0.00674400013,-1.34000,-0.19200
-0.00674000010,-1.34000,-0.18400
-0.00673600007,-1.34000,-0.19200
-0.00673200004,-1.34000,-0.19200
-0.00672800001,-1.34000,-0.19200
-0.00672399998,-1.34000,-0.20000
-0.00671999995,-1.34000,-0.19200
-0.00671599992,-1.34000,-0.20000
-0.00671199989,-1.34000,-0.20000
-0.00670799986,-1.34000,-0.20000
-0.00670399982,-1.34000,-0.20000
-0.00669999979,-1.34000,-0.20000
-0.00669599976,-1.34000,-0.20000
-0.00669200020,-1.34000,-0.20000
-0.00668800017,-1.36000,-0.20000
-0.00668400014,-1.36000,-0.20800
-0.00668000011,-1.36000,-0.20000
-0.00667600008,-1.36000,-0.20800
-0.00667200005,-1.36000,-0.20800
-0.00666800002,-1.36000,-0.20000
-0.00666399999,-1.36000,-0.20800
-0.00665999996,-1.36000,-0.20000
-0.00665599992,-1.36000,-0.20000
-0.00665199989,-1.36000,-0.20000
-0.00664799986,-1.36000,-0.20000
-0.00664399983,-1.36000,-0.20000
-0.00663999980,-1.36000,-0.20000
-0.00663599977,-1.36000,-0.20000
-0.00663200021,-1.36000,-0.20000
-0.00662800018,-1.36000,-0.20000
-0.00662400015,-1.36000,-0.20000
-0.00662000012,-1.36000,-0.20000
-0.00661600009,-1.36000,-0.20000
-0.00661200006,-1.36000,-0.20000
-0.00660800003,-1.36000,-0.20000
-0.00660399999,-1.36000,-0.20800
-0.00659999996,-1.36000,-0.20800
-0.00659599993,-1.36000,-0.20800
-0.00659199990,-1.38000,-0.20800
-0.00658799987,-1.38000,-0.20800
-0.00658399984,-1.38000,-0.20800
-0.00657999981,-1.38000,-0.20800
-0.00657599978,-1.36000,-0.20800
-0.00657199975,-1.36000,-0.21600
-0.00656800019,-1.38000,-0.21600
-0.00656400016,-1.38000,-0.22400
-0.00656000013,-1.36000,-0.21600
-0.00655600009,-1.36000,-0.22400
-0.00655200006,-1.36000,-0.22400
-0.00654800003,-1.38000,-0.22400
-0.00654400000,-1.38000,-0.22400
-0.00653999997,-1.38000,-0.22400
-0.00653599994,-1.38000,-0.22400
